Va,Ib,Ib_eff,v_e0,eta_div,T_axial,Isp_ax,P_elec,mdot,gas,thruster_type
2710.5263157894738,2.8593018398391052,1.901435723493005,63103.85463314124,0.9961995224174713,0.16272553703091788,6408.157986568485,7750.212881669154,2.588531747388159e-06,Xenon,ion
2710.5263157894738,3.7810724932478514,2.5144132080098207,63103.85463314124,0.9961995224174713,0.21518436544328257,6408.157986568485,10248.696494856018,3.423012587051288e-06,Xenon,ion
2710.5263157894738,5.000000000000001,3.325,63103.85463314124,0.9961995224174713,0.2845546677927409,6408.157986568485,13552.631578947372,4.526510127965046e-06,Xenon,ion
2894.7368421052633,0.1,0.06649999999999999,65212.91578336038,0.9961995224174713,0.005881301449621564,6622.331861247134,289.47368421052636,9.053020255930088e-08,Xenon,ion
2894.7368421052633,0.13223761271250095,0.08793801245381312,65212.91578336038,0.9961995224174713,0.007777292633405268,6622.331861247134,382.7930894309238,1.1971497864821093e-07,Xenon,ion
2894.7368421052633,0.174867862159014,0.11628712833574431,65212.91578336038,0.9961995224174713,0.010284506112080332,6622.331861247134,506.1964430918827,1.5830822982367445e-07,Xenon,ion
2894.7368421052633,0.23124108632046694,0.1537753224031105,65212.91578336038,0.9961995224174713,0.013599985361886276,6622.331861247134,669.382091980299,2.0934302384624656e-07,Xenon,ion
2894.7368421052633,0.3057876921606392,0.20334881528682508,65212.91578336038,0.9961995224174713,0.017984295971808003,6622.331861247134,885.1748983597452,2.7683021711443814e-07,Xenon,ion
2894.7368421052633,0.4043663440818807,0.26890361881445063,65212.91578336038,0.9961995224174713,0.023782003656269375,6622.331861247134,1170.5341539212336,3.660736703789662e-07,Xenon,ion
2894.7368421052633,0.5347244000266965,0.3555917260177532,65212.91578336038,0.9961995224174713,0.03144875389025032,6622.331861247134,1547.886421129911,4.840870824781748e-07,Xenon,ion
2894.7368421052633,0.7071067811865475,0.470226009489054,65212.91578336038,0.9961995224174713,0.0415870813722968,6622.331861247134,2046.8880508031639,6.401452013187339e-07,Xenon,ion
2894.7368421052633,0.9350611267692983,0.6218156493015833,65212.91578336038,0.9961995224174713,0.05499376360353048,6622.331861247134,2706.7558932795478,8.46512732117527e-07,Xenon,ion
